W510  2,"OUTPUT OF ELECTROMAGNETIC BRAKE,    E162",
W510  3,,
W510  4,,
W510  5,,
W510  6,,
W510  7,,
W510  8,,
W510  9,,
W510  A,"OUTPUT OF MDO PUMP M1430.01,  E170",
W510  B,"OUTPUT OF MDO PUMP M1430.02,  E171",
W510  C,"OUTPUT OF MDO PUMP M1430.03,  E172",
W510  D,"OUTPUT OF MDO PUMP M1430.04,  E173",
W510  E,"OUTPUT OF MDO PUMP M1430.05,  E174",
W510  F,"OUTPUT OF MDO PUMP M1430.06,  E175",
,,
W511  0,"OUTPUT OF MDO PUMP M1430.07,  E176",
W511  1,"OUTPUT OF MDO PUMP M1430.08,  E177",
W511  2,"OUTPUT OF MDO PUMP M1430.09,  E178",
W511  3,"OUTPUT OF MDO PUMP M1430.10,  E179",
W511  4,"OUTPUT OF MDO PUMP M1430.11,  E180",
W511  5,"OUTPUT OF MDO PUMP M1430.12,  E181",
W511  6,,
W511  7,,
W511  8,,
W511  9,"OUTPUT OF MDO PUMP M1520.01,  E185",
W511  A,"OUTPUT OF MDO PUMP M1528.01,  E186",
W511  B,"OUTPUT OF MDO PUMP M1520.02,  E187",
W511  C,"OUTPUT OF MDO PUMP M1430.03,  E188",
W511  D,"OUTPUT OF MDO PUMP M1430.04,  E189",
W511  E,"OUTPUT OF MDO PUMP M1430.05,  E190",
W511  F,"OUTPUT OF MDO PUMP M1520.06,  E191",
,,
W512  0,"OUTPUT OF MDO PUMP M1520.07,  E192",
W512  1,"OUTPUT OF MDO PUMP M1520.08,  E193",
W512  2,"OUTPUT OF MDO PUMP M1520.09,  E194",
W512  3,"OUTPUT OF MDO PUMP M1520.10,  E195",
W512  4,"OUTPUT OF MDO PUMP M1520.11,  E196",
W512  5,"OUTPUT OF MDO PUMP M1520.12,  E197",
W512  6,"OUTPUT OF MDO PUMP M1520.13,  E198",
W512  7,"OUTPUT OF MDO PUMP M1520.14,  E199",
W512  8,"OUTPUT OF MDO PUMP M1520.15,  E200",
W512  9,"OUTPUT OF MDO PUMP M1520.16,  E201",
W512  A,"OUTPUT OF MDO PUMP M1520.17,  E202",
W512  B,"OUTPUT OF MDO PUMP M1520.18,  E203",
W512  C,"OUTPUT OF MDO PUMP M1520.19,  E204",
W512  D,"OUTPUT OF MDO PUMP M1520.20,  E205",
W512  E,"OUTPUT OF MDO PUMP M1520.21,  E206",
W512  F,"OUTPUT OF MDO PUMP M1520.22,  E207",
,,
W513  0,"OUTPUT OF MDO PUMP M1520.23,  E208",
W513  1,"OUTPUT OF MDO PUMP M1520.24,  E209",
W513  2,"OUTPUT OF MDO PUMP M1520.25,  E210",
W513  3,"OUTPUT OF MDO PUMP M1520.26,  E211",
W513  4,"OUTPUT OF MDO PUMP M1520.27,  E212",
W513  5,"OUTPUT OF MDO PUMP M1520.28,  E213",
W513  6,"OUTPUT OF MDO PUMP M1520.29,  E214",
W513  7,"OUTPUT OF MDO PUMP M1520.30,  E215",
W513  8,"OUTPUT OF MDO PUMP M1520.31,  E216",
W513  9,"OUTPUT OF MDO PUMP M1520.32,  E217",
W513  A,"OUTPUT OF MDO PUMP M1520.33,  E218",
W513  B,"OUTPUT OF MDO PUMP M1520.34,  E219",
W513  C,"OUTPUT OF MDO PUMP M1520.35,  E220",
